PM2.5,PM10,CO,O3,NO2,SO2,NO,NOx,AQI_Bucket,City
76.86,215.08,1.89,74.46,43.27,16.39,38.47,81.73,Moderate,Mumbai
65.54,187.09,2.42,65.87,60.53,14.82,54.68,115.22,Moderate,Mumbai
72.91,201.08,3.26,75.06,68.46,15.46,81.97,150.46,Moderate,Mumbai
70.04,170.19,2.63,49.86,56.0,13.9,64.5,120.51,Moderate,Mumbai
54.61,165.03,2.06,44.72,42.91,19.62,44.06,86.97,Moderate,Mumbai
63.47,193.53,2.34,50.4,46.77,23.26,47.32,94.1,Moderate,Mumbai
56.9,169.94,2.12,50.29,43.94,22.11,28.22,72.16,Moderate,Mumbai
51.82,151.5,1.79,49.03,45.25,17.96,21.34,66.57,Moderate,Mumbai
49.73,154.09,1.91,43.06,65.26,18.87,27.81,93.04,Moderate,Mumbai
38.67,121.78,1.81,40.93,57.01,19.96,32.36,89.14,Moderate,Mumbai
50.03,142.34,1.81,45.61,61.56,22.04,28.34,89.36,Moderate,Mumbai
61.98,148.08,1.81,35.55,50.13,26.36,47.78,97.88,Moderate,Mumbai
57.49,159.6,1.87,38.71,44.05,29.7,40.58,84.54,Moderate,Mumbai
56.54,155.32,1.8,43.55,36.6,33.29,30.17,66.74,Moderate,Mumbai
50.82,135.22,1.7,43.0,37.73,23.54,36.94,67.63,Moderate,Mumbai
63.59,165.21,1.9,53.08,49.72,21.82,58.47,105.66,Moderate,Mumbai
66.38,141.73,1.97,49.9,106.27,20.37,45.93,152.15,Moderate,Mumbai
50.75,130.15,1.74,42.96,70.55,19.4,34.57,104.68,Moderate,Mumbai
52.93,143.39,1.9,47.82,65.68,17.82,37.82,103.29,Moderate,Mumbai
74.39,180.07,2.58,54.17,73.65,19.18,80.57,154.21,Moderate,Mumbai
92.96,192.28,2.65,53.27,63.17,21.36,85.85,149.03,Moderate,Mumbai
96.74,221.61,2.75,58.67,60.1,17.33,68.31,128.11,Poor,Mumbai
88.48,203.0,2.72,60.08,37.83,22.33,70.22,107.87,Poor,Mumbai
68.03,137.58,1.86,46.46,49.5,18.79,32.12,80.71,Moderate,Mumbai
67.26,133.78,1.81,33.39,50.21,22.18,43.87,93.15,Moderate,Mumbai
69.88,152.97,2.03,37.61,52.64,26.15,56.22,108.22,Moderate,Mumbai
65.85,137.97,2.05,37.22,69.41,26.23,58.08,127.32,Moderate,Mumbai
81.14,159.39,2.11,35.39,66.55,38.07,76.01,142.56,Moderate,Mumbai
81.34,185.04,2.57,38.87,90.08,27.19,70.64,160.67,Moderate,Mumbai
79.78,221.85,2.75,45.29,66.11,21.88,62.98,129.08,Moderate,Mumbai
80.41,232.04,3.14,53.3,64.04,26.7,82.29,146.33,Moderate,Mumbai
103.76,295.76,3.65,68.37,58.71,25.44,83.94,142.66,Poor,Mumbai
84.61,250.62,3.5,68.82,59.75,23.0,80.09,139.85,Poor,Mumbai
75.92,216.49,2.76,63.06,64.59,24.93,61.9,126.48,Moderate,Mumbai
81.14,233.06,2.76,62.05,60.0,21.49,49.18,109.19,Moderate,Mumbai
52.78,164.07,2.18,48.85,67.79,22.27,41.1,99.42,Moderate,Mumbai
57.44,177.25,2.75,67.66,56.98,32.25,54.09,111.08,Moderate,Mumbai
71.68,199.89,2.49,85.19,48.59,21.75,57.69,106.29,Moderate,Mumbai
84.32,250.65,3.01,69.71,50.68,18.86,70.11,120.77,Moderate,Mumbai
85.51,240.04,3.32,71.31,47.07,32.67,77.9,124.97,Poor,Mumbai
76.86,237.89,2.76,78.82,49.1,34.55,55.52,102.22,Moderate,Mumbai
75.79,235.95,3.11,76.64,35.42,30.85,63.0,98.42,Moderate,Mumbai
66.32,191.3,2.37,72.08,44.04,25.59,37.01,81.05,Moderate,Mumbai
68.1,188.89,2.53,72.52,50.99,28.78,52.24,103.22,Moderate,Mumbai
69.37,194.79,2.56,65.72,48.31,27.31,62.3,110.55,Moderate,Mumbai
83.31,245.52,3.25,32.31,48.1,27.92,118.84,166.94,Moderate,Mumbai
84.99,231.12,2.99,32.51,52.87,26.39,69.76,122.63,Moderate,Mumbai
82.07,254.54,3.3,29.55,50.15,35.06,94.63,144.78,Moderate,Mumbai
93.45,285.55,3.34,33.76,26.93,35.52,79.17,106.1,Poor,Mumbai
51.0,132.19,2.1,20.34,17.6,28.3,38.08,55.68,Moderate,Mumbai
34.26,109.43,1.94,25.59,35.26,22.76,36.32,71.55,Moderate,Mumbai
26.04,113.83,1.65,29.55,41.97,21.92,26.82,68.62,Satisfactory,Mumbai
53.38,150.95,1.78,37.42,70.2,18.37,23.5,93.7,Moderate,Mumbai
47.4,135.35,1.83,52.07,79.41,12.39,22.96,102.36,Moderate,Mumbai
38.28,122.56,1.84,54.64,72.66,12.89,40.28,112.93,Moderate,Mumbai
36.88,117.84,1.79,34.26,68.41,10.85,17.56,85.97,Moderate,Mumbai
46.01,121.37,2.29,35.58,13.44,12.57,11.12,16.51,Moderate,Mumbai
47.42,125.09,2.12,40.56,38.05,14.45,40.19,78.24,Moderate,Mumbai
51.55,173.72,2.83,48.14,21.69,17.46,9.89,23.52,Moderate,Mumbai
51.24,174.07,2.93,47.64,21.69,24.08,9.89,23.52,Moderate,Mumbai
48.04,153.71,2.3,59.04,21.69,17.87,9.89,23.52,Moderate,Mumbai
50.63,184.82,2.27,59.69,21.69,17.97,9.89,23.52,Moderate,Mumbai
73.37,257.39,3.21,72.76,21.69,22.13,9.89,23.52,Moderate,Mumbai
66.26,217.26,3.25,56.12,17.9,22.36,54.58,72.48,Poor,Mumbai
65.62,209.61,2.73,70.86,30.45,19.76,27.48,57.93,Moderate,Mumbai
43.34,146.7,1.88,65.06,23.77,14.66,38.78,62.55,Moderate,Mumbai
18.67,94.56,1.59,44.44,24.61,12.31,40.78,60.36,Moderate,Mumbai
52.26,203.43,1.64,38.51,36.41,13.66,50.54,86.93,Moderate,Mumbai
72.35,188.49,2.0,32.65,34.58,20.72,85.9,118.31,Moderate,Mumbai
86.52,222.61,2.84,55.92,30.53,26.28,31.02,61.57,Moderate,Mumbai
101.67,261.7,3.17,69.16,34.5,25.97,39.3,73.67,Poor,Mumbai
94.74,221.18,3.27,55.38,45.67,24.49,95.62,141.28,Poor,Mumbai
78.47,152.16,2.6,56.51,34.45,21.96,73.92,108.37,Moderate,Mumbai
49.64,100.42,1.91,56.4,32.54,16.76,59.57,92.13,Moderate,Mumbai
47.74,119.49,1.86,68.09,30.95,15.42,43.85,74.8,Moderate,Mumbai
52.57,130.57,2.16,58.37,37.75,17.91,64.01,101.77,Moderate,Mumbai
59.84,168.11,2.37,90.64,34.62,19.85,61.17,95.79,Moderate,Mumbai
54.99,136.62,2.25,83.46,32.21,19.18,47.99,80.21,Moderate,Mumbai
49.87,120.19,2.19,76.99,34.17,18.32,50.63,84.8,Moderate,Mumbai
64.73,182.68,3.0,101.76,28.4,22.73,58.01,86.42,Moderate,Mumbai
35.61,84.13,1.67,70.35,20.68,17.0,32.41,53.1,Moderate,Mumbai
38.3,103.84,1.85,56.96,21.65,16.77,37.16,58.81,Moderate,Mumbai
58.39,196.31,2.51,78.9,32.52,21.28,53.85,86.39,Moderate,Mumbai
31.67,126.11,1.84,62.79,22.27,18.07,41.11,63.4,Moderate,Mumbai
35.64,118.0,1.97,57.0,26.2,15.66,54.25,80.36,Moderate,Mumbai
27.8,116.06,1.69,45.78,24.5,8.13,45.93,70.45,Moderate,Mumbai
22.69,109.49,1.72,37.63,18.29,7.67,54.48,72.77,Moderate,Mumbai
49.14,133.69,1.92,49.84,13.9,10.0,57.22,71.12,Moderate,Mumbai
41.12,150.77,2.35,70.34,38.66,17.55,90.27,128.94,Moderate,Mumbai
49.77,203.42,2.78,72.01,35.35,15.04,108.87,144.24,Moderate,Mumbai
15.85,58.71,1.64,63.43,12.5,7.53,35.64,48.15,Moderate,Mumbai
16.82,81.35,1.64,73.28,7.43,7.72,41.82,49.26,Satisfactory,Mumbai
22.15,126.58,1.54,76.26,5.5,6.83,29.85,35.35,Moderate,Mumbai
23.44,92.09,1.67,80.67,10.1,7.12,37.33,47.44,Moderate,Mumbai
25.23,102.94,1.75,80.8,15.47,7.22,41.19,56.67,Moderate,Mumbai
29.13,108.52,1.83,81.24,17.87,8.15,40.93,58.8,Moderate,Mumbai
36.24,132.21,2.14,89.05,20.05,10.39,54.51,74.58,Moderate,Mumbai
30.19,158.13,1.96,61.16,17.41,9.84,51.19,68.6,Moderate,Mumbai
23.72,128.8,1.67,46.22,9.46,7.23,40.45,49.92,Moderate,Mumbai
21.02,92.1,1.54,60.52,9.01,6.71,36.52,45.54,Moderate,Mumbai
23.36,90.2,1.58,97.63,10.9,7.4,36.51,47.41,Moderate,Mumbai
21.54,99.26,1.63,68.64,14.7,5.16,42.4,57.1,Moderate,Mumbai
28.02,113.58,1.73,85.43,17.95,4.28,43.47,61.43,Moderate,Mumbai
39.49,158.64,2.18,89.53,25.05,6.0,62.31,87.36,Moderate,Mumbai
37.52,132.12,1.93,87.21,20.46,4.04,46.68,67.14,Moderate,Mumbai
40.68,145.41,2.28,86.68,23.59,5.96,59.73,83.33,Moderate,Mumbai
35.58,140.87,2.34,57.91,20.39,7.17,87.07,107.47,Moderate,Mumbai
27.08,92.8,1.8,65.62,10.65,4.35,54.25,64.89,Moderate,Mumbai
19.81,79.16,1.58,55.06,3.53,3.2,40.25,43.63,Satisfactory,Mumbai
18.03,65.91,1.44,37.28,7.2,3.15,46.92,54.07,Satisfactory,Mumbai
31.96,115.36,1.44,51.37,10.21,3.86,46.86,57.04,Satisfactory,Mumbai
49.58,188.42,0.89,66.28,20.72,5.64,69.57,90.3,Moderate,Mumbai
55.04,206.24,1.71,50.36,34.94,4.78,85.62,120.57,Moderate,Mumbai
40.69,151.14,1.71,35.31,23.48,1.22,42.96,66.44,Moderate,Mumbai
34.51,127.47,1.6,29.84,10.1,24.1,26.75,36.82,Moderate,Mumbai
32.94,105.11,1.61,32.64,10.48,42.91,29.22,39.7,Moderate,Mumbai
29.55,100.84,1.5,21.98,5.19,28.83,20.58,25.73,Satisfactory,Mumbai
24.24,89.43,1.49,17.4,5.62,28.87,25.92,31.47,Moderate,Mumbai
18.43,90.53,1.46,14.4,5.77,28.27,27.07,32.73,Satisfactory,Mumbai
19.8,87.09,1.43,13.07,2.49,29.66,24.96,27.18,Satisfactory,Mumbai
22.9,89.81,1.7,43.42,18.8,22.45,21.03,39.82,Satisfactory,Mumbai
27.35,92.65,1.79,35.71,29.36,22.97,32.87,62.24,Moderate,Mumbai
16.91,66.3,1.72,21.67,19.55,22.44,33.32,52.88,Satisfactory,Mumbai
19.09,60.59,1.76,25.83,19.43,22.69,36.51,55.94,Satisfactory,Mumbai
17.84,66.09,1.78,14.0,21.09,22.87,43.1,64.19,Satisfactory,Mumbai
18.74,71.13,1.85,15.02,22.34,23.04,52.31,74.65,Satisfactory,Mumbai
16.1,59.23,1.78,21.22,21.77,23.21,44.91,66.69,Satisfactory,Mumbai
16.87,60.7,1.73,22.29,18.49,23.29,38.38,56.87,Satisfactory,Mumbai
14.22,52.28,1.77,19.22,17.8,23.47,40.36,58.16,Satisfactory,Mumbai
17.17,64.97,1.74,20.81,15.32,22.99,29.93,45.25,Satisfactory,Mumbai
22.32,76.97,1.83,24.64,20.93,23.7,44.14,65.09,Satisfactory,Mumbai
33.1,114.51,2.06,25.95,34.12,25.33,71.9,103.73,Moderate,Mumbai
22.7,83.82,1.91,15.09,30.65,23.82,48.02,78.67,Moderate,Mumbai
20.7,84.28,1.88,35.39,28.62,22.74,32.61,61.23,Moderate,Mumbai
27.28,106.52,1.85,28.41,24.92,19.95,35.04,59.96,Moderate,Mumbai
13.15,50.12,1.69,19.05,20.49,19.47,21.7,42.2,Satisfactory,Mumbai
21.44,88.17,1.82,32.75,34.18,20.13,37.19,71.36,Satisfactory,Mumbai
21.5,95.76,1.84,21.3,27.23,20.07,34.43,61.67,Satisfactory,Mumbai
22.27,75.24,1.92,23.3,34.26,20.16,49.89,84.15,Moderate,Mumbai
21.17,69.22,1.89,14.96,23.45,20.28,35.8,59.26,Satisfactory,Mumbai
20.98,75.94,1.86,24.44,27.14,22.6,38.67,65.82,Satisfactory,Mumbai
18.09,71.69,1.84,32.45,22.31,24.63,42.5,64.82,Satisfactory,Mumbai
16.24,67.42,1.77,34.41,14.65,23.62,26.75,41.4,Satisfactory,Mumbai
17.48,57.09,1.76,31.8,15.74,22.37,25.69,41.43,Satisfactory,Mumbai
17.19,74.24,1.79,27.22,18.72,20.85,28.67,47.4,Satisfactory,Mumbai
26.23,99.86,1.94,22.74,24.73,24.2,53.5,78.23,Satisfactory,Mumbai
23.77,99.29,1.88,16.98,27.13,23.41,29.63,57.84,Moderate,Mumbai
22.63,88.73,1.85,15.57,22.3,23.8,29.2,51.5,Satisfactory,Mumbai
21.86,85.4,1.84,18.42,19.2,24.52,31.26,50.47,Satisfactory,Mumbai
19.09,89.67,1.77,12.82,12.89,23.3,22.92,35.82,Satisfactory,Mumbai
21.65,114.38,1.76,23.08,13.17,22.6,22.82,36.0,Moderate,Mumbai
17.93,85.82,1.8,11.7,14.87,19.09,29.42,44.64,Satisfactory,Mumbai
16.54,76.05,1.8,16.35,16.35,19.29,27.84,44.2,Satisfactory,Mumbai
14.8,71.97,1.79,17.61,9.55,19.68,21.85,31.4,Satisfactory,Mumbai
15.73,61.85,1.8,19.01,12.71,19.8,30.79,43.5,Satisfactory,Mumbai
13.48,52.14,1.82,21.85,13.09,21.62,37.16,50.76,Satisfactory,Mumbai
12.89,47.56,1.76,24.36,9.3,24.67,23.64,32.94,Satisfactory,Mumbai
10.95,46.73,1.76,11.22,11.28,24.3,26.4,37.68,Satisfactory,Mumbai
12.8,49.69,1.75,18.84,11.68,24.35,23.09,34.78,Satisfactory,Mumbai
12.96,45.38,1.78,16.01,19.48,24.31,32.79,52.27,Satisfactory,Mumbai
14.62,62.45,1.81,15.75,18.89,24.16,36.73,55.62,Satisfactory,Mumbai
18.73,70.93,1.77,15.94,14.77,24.34,23.25,38.03,Satisfactory,Mumbai
15.43,64.72,1.67,20.13,16.34,22.41,35.17,51.52,Satisfactory,Mumbai
15.19,64.91,1.45,22.69,15.87,22.61,30.53,46.41,Satisfactory,Mumbai
16.01,58.49,1.43,19.94,14.07,19.58,25.31,39.38,Satisfactory,Mumbai
15.25,64.12,1.5,14.32,18.31,18.85,40.23,58.54,Satisfactory,Mumbai
16.14,74.72,1.62,14.88,20.05,24.56,54.67,74.73,Satisfactory,Mumbai
12.37,58.55,1.54,15.65,20.27,23.69,38.35,58.63,Satisfactory,Mumbai
12.04,58.33,1.65,22.67,16.87,17.63,31.5,48.37,Satisfactory,Mumbai
14.62,69.48,1.79,15.14,14.59,11.05,25.94,39.98,Satisfactory,Mumbai
11.08,45.31,1.75,14.77,12.09,10.84,20.11,32.21,Satisfactory,Mumbai
25.61,55.67,1.78,17.17,13.9,11.83,37.17,51.08,Satisfactory,Mumbai
16.84,79.74,1.69,14.79,12.8,10.96,32.58,45.39,Satisfactory,Mumbai
14.03,60.49,1.41,26.22,10.11,12.41,25.71,35.83,Satisfactory,Mumbai
17.07,76.72,1.36,23.81,9.62,15.93,28.86,38.49,Satisfactory,Mumbai
18.11,86.81,1.45,23.04,9.78,14.91,29.58,39.36,Satisfactory,Mumbai
16.57,72.77,1.76,19.96,9.8,11.23,30.56,40.36,Satisfactory,Mumbai
14.93,60.16,1.7,26.66,9.83,11.33,25.94,35.78,Satisfactory,Mumbai
12.88,48.56,1.39,19.95,9.69,11.02,26.93,36.62,Satisfactory,Mumbai
13.92,48.68,1.45,31.89,11.04,13.74,31.28,42.32,Satisfactory,Mumbai
12.38,45.97,1.58,24.38,14.13,16.05,32.6,46.54,Satisfactory,Mumbai
12.49,43.71,1.6,24.89,13.65,16.32,32.2,45.85,Satisfactory,Mumbai
16.91,45.9,1.29,24.56,11.69,13.11,26.45,38.15,Satisfactory,Mumbai
14.51,49.54,0.68,18.91,7.05,7.54,16.3,23.25,Satisfactory,Mumbai
16.41,53.63,0.63,17.04,6.38,9.08,12.61,18.98,Satisfactory,Mumbai
12.41,57.2,0.58,18.84,8.5,9.9,17.28,25.75,Satisfactory,Mumbai
12.86,65.7,0.5,17.37,11.45,10.37,23.87,35.29,Satisfactory,Mumbai
14.42,77.47,0.52,18.69,11.93,8.74,25.34,36.46,Satisfactory,Mumbai
16.3,85.38,0.55,15.94,11.54,9.59,27.75,38.53,Satisfactory,Mumbai
18.41,75.69,0.68,22.76,20.97,9.76,27.33,48.3,Satisfactory,Mumbai
18.13,50.39,0.7,30.22,28.04,9.34,22.23,50.27,Satisfactory,Mumbai
15.48,46.88,0.63,20.67,19.26,9.46,25.57,44.77,Satisfactory,Mumbai
13.64,57.28,0.53,21.85,15.52,8.57,21.6,36.51,Satisfactory,Mumbai
15.87,56.1,0.53,13.58,13.6,9.5,23.48,36.99,Satisfactory,Mumbai
13.97,48.22,0.51,12.83,14.4,10.38,23.56,37.27,Satisfactory,Mumbai
11.64,55.6,0.33,14.62,9.91,9.73,17.38,26.09,Satisfactory,Mumbai
12.33,59.29,0.44,14.3,9.55,10.37,17.32,26.02,Satisfactory,Mumbai
14.3,52.99,0.51,14.79,11.91,10.39,17.55,29.1,Satisfactory,Mumbai
14.45,56.82,0.53,12.38,13.23,10.8,22.59,34.57,Satisfactory,Mumbai
15.98,82.29,0.48,13.0,11.25,10.9,27.03,35.37,Satisfactory,Mumbai
16.49,78.83,0.46,12.15,11.72,11.22,26.62,35.38,Satisfactory,Mumbai
19.33,88.55,0.46,13.26,13.33,11.19,25.32,35.7,Satisfactory,Mumbai
18.81,88.85,0.43,13.74,13.27,11.77,22.83,33.94,Satisfactory,Mumbai
20.36,80.85,0.54,13.16,15.53,12.04,20.8,36.33,Satisfactory,Mumbai
17.72,53.76,0.52,14.9,14.17,11.48,30.17,44.24,Satisfactory,Mumbai
15.04,49.61,0.47,13.43,13.16,11.63,27.65,40.77,Satisfactory,Mumbai
10.52,31.79,0.51,13.41,14.18,10.94,29.74,43.92,Satisfactory,Mumbai
7.2,31.49,0.44,16.47,11.4,9.39,21.04,32.43,Satisfactory,Mumbai
10.31,34.34,0.49,19.59,15.26,9.21,19.59,34.84,Satisfactory,Mumbai
11.91,39.11,0.53,14.72,15.23,9.42,22.59,35.8,Satisfactory,Mumbai
8.73,24.69,0.55,17.01,17.34,11.08,21.26,38.51,Satisfactory,Mumbai
9.86,21.58,0.59,14.59,19.56,12.53,27.78,47.34,Satisfactory,Mumbai
13.44,31.61,0.62,12.88,17.27,13.27,37.74,54.8,Satisfactory,Mumbai
16.28,43.96,0.72,12.16,14.32,12.93,44.97,58.4,Satisfactory,Mumbai
13.97,53.1,0.57,12.64,13.72,12.61,31.89,44.87,Satisfactory,Mumbai
10.48,46.43,0.42,14.05,11.91,11.13,20.99,30.74,Satisfactory,Mumbai
17.65,82.39,0.42,15.25,9.3,11.35,20.06,29.25,Satisfactory,Mumbai
9.78,54.07,0.44,14.2,12.64,11.47,22.01,34.24,Satisfactory,Mumbai
10.49,45.85,0.41,14.75,10.51,10.75,18.6,28.55,Satisfactory,Mumbai
8.69,28.14,0.47,12.85,12.99,9.36,25.96,38.82,Satisfactory,Mumbai
11.0,49.5,0.41,12.22,10.58,7.28,28.42,37.52,Satisfactory,Mumbai
11.6,48.04,0.44,13.87,11.89,7.21,24.42,35.3,Satisfactory,Mumbai
11.06,44.93,0.44,11.65,11.47,7.38,25.43,36.87,Satisfactory,Mumbai
9.18,43.54,0.44,13.45,9.99,8.0,26.83,36.79,Satisfactory,Mumbai
10.76,57.0,0.43,13.18,9.99,8.18,22.66,32.65,Satisfactory,Mumbai
11.46,51.18,0.45,11.87,9.44,8.32,28.27,37.71,Satisfactory,Mumbai
14.55,59.21,0.49,12.26,9.47,8.6,27.74,37.14,Satisfactory,Mumbai
14.07,62.65,0.46,12.41,11.3,9.19,24.18,35.47,Satisfactory,Mumbai
18.79,78.75,0.51,12.25,13.24,10.0,28.95,42.14,Satisfactory,Mumbai
18.67,57.53,0.62,12.88,16.96,9.35,32.17,49.09,Satisfactory,Mumbai
22.6,48.5,0.71,16.46,19.66,9.54,33.18,52.83,Satisfactory,Mumbai
11.58,32.14,0.55,17.35,16.13,8.73,21.45,37.5,Satisfactory,Mumbai
7.33,25.93,0.4,15.68,15.21,8.17,22.41,37.59,Satisfactory,Mumbai
7.93,22.05,0.28,15.25,13.77,7.67,22.44,36.2,Satisfactory,Mumbai
14.23,42.48,0.31,14.15,13.12,8.02,26.43,39.55,Satisfactory,Mumbai
11.83,41.53,0.27,14.63,10.47,8.06,21.56,32.01,Satisfactory,Mumbai
11.84,43.68,0.43,17.47,10.49,7.62,17.04,26.48,Satisfactory,Mumbai
14.16,53.66,0.46,16.94,9.9,8.41,17.06,25.59,Satisfactory,Mumbai
12.93,47.19,0.51,13.16,10.8,8.57,17.86,27.06,Satisfactory,Mumbai
10.37,32.95,0.46,15.39,12.72,7.7,23.37,33.95,Satisfactory,Mumbai
9.25,33.22,0.46,14.5,11.75,7.75,18.95,30.2,Satisfactory,Mumbai
9.44,38.95,0.43,14.61,10.59,7.93,18.22,27.45,Satisfactory,Mumbai
7.97,29.55,0.4,13.84,9.89,8.6,18.23,27.33,Satisfactory,Mumbai
8.06,23.05,0.39,13.76,8.7,10.29,16.04,24.19,Good,Mumbai
10.3,35.88,0.4,13.98,7.87,10.12,15.93,23.05,Good,Mumbai
11.9,41.42,0.42,12.85,9.02,10.04,18.87,26.81,Satisfactory,Mumbai
10.6,41.04,0.44,11.1,9.73,9.83,23.34,31.87,Satisfactory,Mumbai
12.73,51.39,0.43,12.52,9.14,9.37,24.49,32.45,Satisfactory,Mumbai
18.67,72.32,0.44,12.52,9.7,9.46,23.89,32.84,Satisfactory,Mumbai
18.48,66.95,0.43,11.43,8.54,9.26,19.78,28.11,Satisfactory,Mumbai
18.71,76.53,0.41,12.07,7.54,9.13,18.0,23.54,Satisfactory,Mumbai
15.56,62.75,0.43,12.19,7.74,8.71,19.14,25.2,Satisfactory,Mumbai
12.73,56.76,0.45,11.54,7.92,7.44,20.93,28.39,Satisfactory,Mumbai
13.07,52.56,0.54,9.89,10.19,8.19,28.81,38.17,Satisfactory,Mumbai
15.06,61.4,0.57,10.8,12.45,8.64,27.53,39.97,Satisfactory,Mumbai
11.75,47.84,0.53,12.32,10.33,9.53,23.11,33.42,Satisfactory,Mumbai
11.89,51.78,0.52,12.81,9.91,9.55,21.54,31.39,Satisfactory,Mumbai
13.3,64.05,0.52,13.62,9.24,7.74,17.68,26.81,Satisfactory,Mumbai
11.37,52.68,0.55,11.22,8.69,7.38,20.6,29.22,Satisfactory,Mumbai
11.44,53.12,0.54,10.44,9.8,8.07,23.24,32.29,Satisfactory,Mumbai
13.78,63.94,0.51,10.72,11.11,8.9,25.29,35.44,Satisfactory,Mumbai
15.77,53.39,0.52,11.15,11.06,8.59,21.95,32.19,Satisfactory,Mumbai
12.96,53.14,0.55,10.33,10.74,9.01,22.39,32.56,Satisfactory,Mumbai
16.01,52.92,0.6,9.38,11.58,9.56,23.11,34.04,Satisfactory,Mumbai
18.56,49.36,0.58,11.89,10.06,9.6,18.39,27.72,Satisfactory,Mumbai
12.37,47.31,0.69,8.11,11.86,11.14,24.17,35.08,Satisfactory,Mumbai
14.76,59.08,0.64,8.62,11.3,12.3,24.26,34.95,Satisfactory,Mumbai
13.53,55.06,0.35,10.51,10.38,11.97,22.73,32.22,Satisfactory,Mumbai
12.75,45.0,0.46,9.27,9.91,11.47,18.89,28.73,Satisfactory,Mumbai
13.24,46.32,0.66,8.93,10.03,11.13,22.52,32.28,Satisfactory,Mumbai
11.17,39.63,0.67,7.12,10.86,10.95,27.41,37.62,Satisfactory,Mumbai
11.53,42.24,0.63,8.93,11.28,11.18,23.87,34.6,Satisfactory,Mumbai
9.75,32.99,0.65,10.84,10.74,11.02,25.25,35.69,Satisfactory,Mumbai
12.12,41.22,0.71,8.56,9.33,10.89,24.24,32.13,Satisfactory,Mumbai
6.72,21.31,0.64,9.87,11.46,10.98,22.59,33.25,Satisfactory,Mumbai
7.68,20.72,0.62,9.36,12.01,11.23,16.94,28.84,Satisfactory,Mumbai
5.68,20.38,0.6,10.26,10.54,11.37,13.76,24.08,Good,Mumbai
7.6,29.36,0.57,9.62,10.81,10.93,12.54,23.05,Good,Mumbai
10.71,34.27,0.62,9.12,11.97,11.08,13.36,24.75,Good,Mumbai
8.69,29.63,0.67,12.28,13.69,11.81,13.52,26.66,Satisfactory,Mumbai
12.07,46.77,0.57,9.24,12.67,12.02,14.4,26.77,Satisfactory,Mumbai
13.89,51.1,0.39,10.38,12.29,11.8,10.6,22.61,Satisfactory,Mumbai
14.62,47.04,0.52,7.52,13.79,12.02,20.44,33.46,Satisfactory,Mumbai
10.93,41.79,0.44,7.84,12.54,11.38,13.61,23.65,Satisfactory,Mumbai
12.93,39.62,0.54,7.08,13.82,12.0,24.34,38.08,Satisfactory,Mumbai
13.24,54.5,0.46,9.01,12.13,11.58,17.51,29.52,Satisfactory,Mumbai
10.85,32.85,0.62,12.04,17.71,11.31,18.68,35.25,Satisfactory,Mumbai
11.95,45.25,0.57,7.17,13.78,12.4,31.62,44.35,Satisfactory,Mumbai
16.24,43.48,0.59,8.24,12.93,11.46,31.84,44.44,Satisfactory,Mumbai
17.95,42.66,0.8,7.93,17.44,12.06,36.78,52.32,Satisfactory,Mumbai
21.73,38.49,0.83,18.46,30.97,11.61,15.81,46.79,Satisfactory,Mumbai
14.94,34.2,0.75,10.91,21.94,10.98,17.92,39.84,Satisfactory,Mumbai
12.09,33.0,0.47,11.09,16.97,8.75,20.6,37.44,Satisfactory,Mumbai
15.09,44.55,0.45,11.12,15.95,6.85,15.96,31.9,Satisfactory,Mumbai
18.6,57.85,0.55,8.68,13.64,7.6,20.12,33.08,Satisfactory,Mumbai
15.04,59.47,0.57,9.33,12.38,7.4,21.42,32.84,Satisfactory,Mumbai
16.9,37.22,0.67,10.74,22.09,7.63,20.46,42.0,Satisfactory,Mumbai
17.28,39.46,0.67,10.72,19.61,7.97,22.87,41.89,Satisfactory,Mumbai
8.39,22.71,0.39,10.11,12.29,7.44,15.69,27.95,Good,Mumbai
8.32,27.38,0.28,7.38,10.2,7.82,18.67,28.84,Good,Mumbai
9.62,32.07,0.28,7.3,9.67,8.2,17.97,27.5,Good,Mumbai
8.33,26.16,0.32,6.25,9.8,8.42,21.75,31.46,Good,Mumbai
10.46,42.8,0.35,6.29,8.67,8.4,25.55,33.31,Good,Mumbai
16.15,56.33,0.47,8.0,11.75,8.57,28.85,39.43,Satisfactory,Mumbai
17.62,52.25,0.66,8.22,14.41,8.76,27.17,40.88,Satisfactory,Mumbai
24.77,64.32,0.71,10.65,18.88,9.19,24.94,42.97,Satisfactory,Mumbai
32.11,74.94,1.19,15.35,23.52,9.91,30.47,52.77,Satisfactory,Mumbai
35.13,77.75,0.83,27.28,27.19,11.47,27.92,53.84,Satisfactory,Mumbai
45.48,88.32,0.84,26.16,26.69,10.13,17.51,42.85,Satisfactory,Mumbai
54.08,99.28,1.45,27.71,26.33,10.18,11.83,36.78,Moderate,Mumbai
21.6,49.28,1.02,20.53,27.88,10.08,17.6,45.09,Satisfactory,Mumbai
39.03,81.82,0.89,24.9,33.69,11.46,22.43,55.32,Satisfactory,Mumbai
39.11,77.93,1.12,30.85,34.85,11.26,16.68,51.5,Moderate,Mumbai
49.37,103.99,0.83,32.79,32.46,12.09,23.95,56.41,Moderate,Mumbai
42.92,88.36,1.54,27.03,30.6,12.81,19.99,50.59,Moderate,Mumbai
55.33,112.01,0.98,25.92,32.7,13.2,21.2,53.9,Moderate,Mumbai
